# metadata = 1695923608885.json
# taxonomy hierarchy = ["CCN20230722_CLAS", "CCN20230722_SUBC", "CCN20230722_CLUS"]
# readable taxonomy hierarchy = ["class", "subclass", "cluster"]
cell_id,class_label,class_name,class_bootstrapping_probability,subclass_label,subclass_name,subclass_bootstrapping_probability,cluster_label,cluster_name,cluster_alias,cluster_bootstrapping_probability
20180322_sample_7,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_022,022 L5 ET CTX Glut,1.0000,CS20230722_CLUS_0356,0356 L5 ET CTX Glut_1,403,1.0000
20180327_sample_1,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_052,052 Pvalb Gaba,1.0000,CS20230722_CLUS_0742,0742 Pvalb Gaba_3,606,1.0000
20180327_sample_2,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_052,052 Pvalb Gaba,1.0000,CS20230722_CLUS_0754,0754 Pvalb Gaba_8,601,1.0000
20180327_sample_3,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_005,005 L5 IT CTX Glut,1.0000,CS20230722_CLUS_0061,0061 L5 IT CTX Glut_3,192,1.0000
20180327_sample_4,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_052,052 Pvalb Gaba,1.0000,CS20230722_CLUS_0740,0740 Pvalb Gaba_3,599,0.9900
20180327_sample_5,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_052,052 Pvalb Gaba,1.0000,CS20230722_CLUS_0736,0736 Pvalb Gaba_1,594,1.0000
20180327_sample_6,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0000,CS20230722_CLUS_0069,0069 L4/5 IT CTX Glut_1,174,0.9900
20180329_sample_1,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0000,CS20230722_CLUS_0070,0070 L4/5 IT CTX Glut_1,175,1.0000
20180329_sample_2,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_005,005 L5 IT CTX Glut,0.9400,CS20230722_CLUS_0061,0061 L5 IT CTX Glut_3,192,1.0000
20180329_sample_3,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_005,005 L5 IT CTX Glut,1.0000,CS20230722_CLUS_0061,0061 L5 IT CTX Glut_3,192,1.0000
20180329_sample_4,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_022,022 L5 ET CTX Glut,1.0000,CS20230722_CLUS_0364,0364 L5 ET CTX Glut_2,393,1.0000
20180329_sample_5,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0000,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,1.0000
20180329_sample_6,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.6400,CS20230722_CLUS_0087,0087 L4/5 IT CTX Glut_3,172,1.0000
20180329_sample_7,CS20230722_CLAS_05,05 OB-IMN GABA,0.7600,CS20230722_SUBC_042,042 OB-out Frmd7 Gaba,0.8700,CS20230722_CLUS_0569,0569 OB-out Frmd7 Gaba_1,1384,1.0000
20180329_sample_8,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0000,CS20230722_CLUS_0071,0071 L4/5 IT CTX Glut_1,176,0.9600
20180403_sample_5,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_005,005 L5 IT CTX Glut,1.0000,CS20230722_CLUS_0061,0061 L5 IT CTX Glut_3,192,1.0000
20180403_sample_6,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_022,022 L5 ET CTX Glut,1.0000,CS20230722_CLUS_0363,0363 L5 ET CTX Glut_2,391,0.6500
20180403_sample_7,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_005,005 L5 IT CTX Glut,1.0000,CS20230722_CLUS_0058,0058 L5 IT CTX Glut_2,191,1.0000
20180404_sample_1,CS20230722_CLAS_07,07 CTX-MGE GABA,0.7600,CS20230722_SUBC_052,052 Pvalb Gaba,0.8600,CS20230722_CLUS_0742,0742 Pvalb Gaba_3,606,0.5800
20180404_sample_2,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_052,052 Pvalb Gaba,1.0000,CS20230722_CLUS_0740,0740 Pvalb Gaba_3,599,1.0000
20180404_sample_3,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0000,CS20230722_CLUS_0069,0069 L4/5 IT CTX Glut_1,174,1.0000
20180404_sample_4,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_052,052 Pvalb Gaba,1.0000,CS20230722_CLUS_0742,0742 Pvalb Gaba_3,606,1.0000
20180404_sample_5,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_052,052 Pvalb Gaba,1.0000,CS20230722_CLUS_0743,0743 Pvalb Gaba_4,591,1.0000
20180404_sample_7,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0000,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,1.0000
20180405_sample_1,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_022,022 L5 ET CTX Glut,1.0000,CS20230722_CLUS_0363,0363 L5 ET CTX Glut_2,391,1.0000
20180405_sample_2,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0000,CS20230722_CLUS_0091,0091 L4/5 IT CTX Glut_4,181,0.6200
20180405_sample_3,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0000,CS20230722_CLUS_0078,0078 L4/5 IT CTX Glut_2,177,1.0000
20180410_sample_1,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_052,052 Pvalb Gaba,1.0000,CS20230722_CLUS_0742,0742 Pvalb Gaba_3,606,1.0000
20180410_sample_3,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0000,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,1.0000
20180410_sample_4,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0000,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,1.0000
20180410_sample_5,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0000,CS20230722_CLUS_0097,0097 L4/5 IT CTX Glut_5,196,1.0000
20180410_sample_6,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0000,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,1.0000
20180410_sample_9,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_052,052 Pvalb Gaba,1.0000,CS20230722_CLUS_0742,0742 Pvalb Gaba_3,606,1.0000
20180411_sample_1,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0000,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,1.0000
20180411_sample_3,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_005,005 L5 IT CTX Glut,1.0000,CS20230722_CLUS_0061,0061 L5 IT CTX Glut_3,192,1.0000
20180411_sample_4,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_052,052 Pvalb Gaba,1.0000,CS20230722_CLUS_0742,0742 Pvalb Gaba_3,606,1.0000
20180411_sample_5,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_052,052 Pvalb Gaba,1.0000,CS20230722_CLUS_0740,0740 Pvalb Gaba_3,599,1.0000
20180412_sample_1,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_003,003 L5/6 IT TPE-ENT Glut,0.7900,CS20230722_CLUS_0023,0023 L5/6 IT TPE-ENT Glut_1,97,1.0000
20180412_sample_2,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_052,052 Pvalb Gaba,1.0000,CS20230722_CLUS_0742,0742 Pvalb Gaba_3,606,1.0000
20180412_sample_3,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0000,CS20230722_CLUS_0071,0071 L4/5 IT CTX Glut_1,176,0.9300
20180412_sample_4,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0000,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,1.0000
20180412_sample_7,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0000,CS20230722_CLUS_0066,0066 L4/5 IT CTX Glut_1,164,1.0000
20180413_sample_2,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_052,052 Pvalb Gaba,1.0000,CS20230722_CLUS_0742,0742 Pvalb Gaba_3,606,1.0000
20180413_sample_3,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_052,052 Pvalb Gaba,1.0000,CS20230722_CLUS_0740,0740 Pvalb Gaba_3,599,1.0000
20180413_sample_4,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0000,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,1.0000
20180417_sample_1,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,1.0000,CS20230722_CLUS_0673,0673 Sncg Gaba_3,639,1.0000
20180417_sample_2,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_052,052 Pvalb Gaba,1.0000,CS20230722_CLUS_0742,0742 Pvalb Gaba_3,606,1.0000
20180417_sample_3,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0000,CS20230722_CLUS_0071,0071 L4/5 IT CTX Glut_1,176,0.9000
20180417_sample_4,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_052,052 Pvalb Gaba,1.0000,CS20230722_CLUS_0742,0742 Pvalb Gaba_3,606,1.0000
20180417_sample_5,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0000,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,1.0000
20180417_sample_6,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.9100,CS20230722_CLUS_0118,0118 L2/3 IT CTX Glut_4,235,0.9900
20180417_sample_7,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_052,052 Pvalb Gaba,1.0000,CS20230722_CLUS_0742,0742 Pvalb Gaba_3,606,1.0000
20180417_sample_8,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_053,053 Sst Gaba,1.0000,CS20230722_CLUS_0803,0803 Sst Gaba_10,521,0.6500
20180417_sample_9,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0000,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,1.0000
20180418_sample_1,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_052,052 Pvalb Gaba,1.0000,CS20230722_CLUS_0742,0742 Pvalb Gaba_3,606,1.0000
20180418_sample_2,CS20230722_CLAS_07,07 CTX-MGE GABA,0.8000,CS20230722_SUBC_052,052 Pvalb Gaba,0.9600,CS20230722_CLUS_0740,0740 Pvalb Gaba_3,599,0.5100
20180418_sample_3,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_052,052 Pvalb Gaba,1.0000,CS20230722_CLUS_0740,0740 Pvalb Gaba_3,599,1.0000
20180418_sample_5,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_005,005 L5 IT CTX Glut,1.0000,CS20230722_CLUS_0061,0061 L5 IT CTX Glut_3,192,0.6300
20180418_sample_6,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0000,CS20230722_CLUS_0097,0097 L4/5 IT CTX Glut_5,196,1.0000
20180420_sample_2,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0000,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,1.0000
20180420_sample_3,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0000,CS20230722_CLUS_0097,0097 L4/5 IT CTX Glut_5,196,0.9800
20180420_sample_4,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0000,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,1.0000
20180424_sample_1,CS20230722_CLAS_01,01 IT-ET Glut,0.8800,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.6900,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,0.9800
20180424_sample_2,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0000,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,1.0000
20180424_sample_6,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0000,CS20230722_CLUS_0118,0118 L2/3 IT CTX Glut_4,235,1.0000
20180425_sample_2,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0000,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,1.0000
20180425_sample_3,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_052,052 Pvalb Gaba,1.0000,CS20230722_CLUS_0742,0742 Pvalb Gaba_3,606,1.0000
20180425_sample_4,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0000,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,1.0000
20180425_sample_5,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,1.0000,CS20230722_CLUS_0676,0676 Sncg Gaba_3,625,0.9900
20180425_sample_7,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_052,052 Pvalb Gaba,1.0000,CS20230722_CLUS_0742,0742 Pvalb Gaba_3,606,1.0000
20180425_sample_8,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,1.0000,CS20230722_CLUS_0673,0673 Sncg Gaba_3,639,1.0000
20180425_sample_9,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0000,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,1.0000
20180426_sample_1,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_022,022 L5 ET CTX Glut,1.0000,CS20230722_CLUS_0363,0363 L5 ET CTX Glut_2,391,1.0000
20180426_sample_3,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0000,CS20230722_CLUS_0110,0110 L2/3 IT CTX Glut_2,233,0.9400
20180426_sample_4,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0000,CS20230722_CLUS_0082,0082 L4/5 IT CTX Glut_2,205,1.0000
20180426_sample_5,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_052,052 Pvalb Gaba,1.0000,CS20230722_CLUS_0740,0740 Pvalb Gaba_3,599,0.9200
20180426_sample_7,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0000,CS20230722_CLUS_0069,0069 L4/5 IT CTX Glut_1,174,0.4900
20180426_sample_9,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_052,052 Pvalb Gaba,1.0000,CS20230722_CLUS_0752,0752 Pvalb Gaba_6,607,0.9800
20180501_sample_2,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0000,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,1.0000
20180501_sample_3,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0000,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,1.0000
20180501_sample_4,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0000,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,0.8500
20180501_sample_5,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0000,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,1.0000
20180501_sample_6,CS20230722_CLAS_17,17 MH-LH Glut,0.4900,CS20230722_SUBC_146,146 LH Pou4f1 Sox1 Glut,1.0000,CS20230722_CLUS_2601,2601 LH Pou4f1 Sox1 Glut_2,2900,0.7100
20180501_sample_7,CS20230722_CLAS_07,07 CTX-MGE GABA,0.9600,CS20230722_SUBC_053,053 Sst Gaba,1.0000,CS20230722_CLUS_0796,0796 Sst Gaba_8,512,0.9300
20180501_sample_8,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_CLUS_0709,0709 Lamp5 Gaba_1,704,1.0000
20180502_sample_1,CS20230722_CLAS_19,19 MB Glut,0.6100,CS20230722_SUBC_169,169 PAG-SC Pou4f1 Zic1 Glut,0.5400,CS20230722_CLUS_3021,3021 PAG-SC Pou4f1 Zic1 Glut_2,4542,0.9900
20180502_sample_2,CS20230722_CLAS_34,34 Immune,0.6700,CS20230722_SUBC_334,334 Microglia NN,1.0000,CS20230722_CLUS_5312,5312 Microglia NN_1,5283,1.0000
20180502_sample_3,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0000,CS20230722_CLUS_0074,0074 L4/5 IT CTX Glut_1,198,1.0000
20180502_sample_4,CS20230722_CLAS_01,01 IT-ET Glut,0.9800,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.8000,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,0.9700
20180508_sample_1,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_052,052 Pvalb Gaba,1.0000,CS20230722_CLUS_0742,0742 Pvalb Gaba_3,606,1.0000
20180508_sample_2,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_005,005 L5 IT CTX Glut,1.0000,CS20230722_CLUS_0061,0061 L5 IT CTX Glut_3,192,1.0000
20180508_sample_3,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.9900,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,1.0000
20180508_sample_4,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0000,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,1.0000
20180509_sample_1,CS20230722_CLAS_09,09 CNU-LGE GABA,0.4400,CS20230722_SUBC_065,065 IA Mgp Gaba,1.0000,CS20230722_CLUS_1019,1019 IA Mgp Gaba_2,1296,0.9800
20180509_sample_2,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0000,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,1.0000
20180509_sample_3,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0000,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,1.0000
20180509_sample_5,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0000,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,1.0000
20180509_sample_7,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_005,005 L5 IT CTX Glut,0.8600,CS20230722_CLUS_0058,0058 L5 IT CTX Glut_2,191,1.0000
20180509_sample_9,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0000,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,0.9700
20180510_sample_2,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_052,052 Pvalb Gaba,1.0000,CS20230722_CLUS_0740,0740 Pvalb Gaba_3,599,1.0000
20180510_sample_3,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0000,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,0.9200
20180510_sample_4,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0000,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,1.0000
20180510_sample_5,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0000,CS20230722_CLUS_0070,0070 L4/5 IT CTX Glut_1,175,1.0000
20180510_sample_9,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0000,CS20230722_CLUS_0069,0069 L4/5 IT CTX Glut_1,174,1.0000
20180515_sample_1,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_052,052 Pvalb Gaba,1.0000,CS20230722_CLUS_0740,0740 Pvalb Gaba_3,599,0.5300
20180515_sample_6,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_052,052 Pvalb Gaba,1.0000,CS20230722_CLUS_0741,0741 Pvalb Gaba_3,600,0.7700
20180522_sample_1,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.9100,CS20230722_CLUS_0097,0097 L4/5 IT CTX Glut_5,196,1.0000
20180522_sample_2,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0000,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,1.0000
20180522_sample_3,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0000,CS20230722_CLUS_0069,0069 L4/5 IT CTX Glut_1,174,1.0000
20180522_sample_4,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_005,005 L5 IT CTX Glut,1.0000,CS20230722_CLUS_0058,0058 L5 IT CTX Glut_2,191,0.7700
20180522_sample_5,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_052,052 Pvalb Gaba,1.0000,CS20230722_CLUS_0742,0742 Pvalb Gaba_3,606,0.9600
20180522_sample_6,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_022,022 L5 ET CTX Glut,1.0000,CS20230722_CLUS_0364,0364 L5 ET CTX Glut_2,393,1.0000
20180522_sample_7,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0000,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,1.0000
20180524_sample_5,CS20230722_CLAS_11,11 CNU-HYa GABA,0.8900,CS20230722_SUBC_073,073 MEA-BST Sox6 Gaba,0.9200,CS20230722_CLUS_1229,1229 MEA-BST Sox6 Gaba_8,1149,0.8700
20180524_sample_8,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0000,CS20230722_CLUS_0069,0069 L4/5 IT CTX Glut_1,174,1.0000
20180524_sample_9,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_052,052 Pvalb Gaba,1.0000,CS20230722_CLUS_0754,0754 Pvalb Gaba_8,601,0.9600
20180529_sample_3,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.9700,CS20230722_CLUS_0082,0082 L4/5 IT CTX Glut_2,205,0.9800
20180608_sample_1,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_CLUS_0722,0722 Lamp5 Gaba_4,713,1.0000
20180608_sample_2,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_052,052 Pvalb Gaba,1.0000,CS20230722_CLUS_0754,0754 Pvalb Gaba_8,601,1.0000
20180608_sample_3,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_005,005 L5 IT CTX Glut,0.4900,CS20230722_CLUS_0061,0061 L5 IT CTX Glut_3,192,1.0000
20180608_sample_5,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_052,052 Pvalb Gaba,1.0000,CS20230722_CLUS_0743,0743 Pvalb Gaba_4,591,1.0000
20180619_sample_3,CS20230722_CLAS_07,07 CTX-MGE GABA,0.9400,CS20230722_SUBC_052,052 Pvalb Gaba,1.0000,CS20230722_CLUS_0742,0742 Pvalb Gaba_3,606,1.0000
20180619_sample_5,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0000,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,1.0000
20180619_sample_7,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_CLUS_0707,0707 Lamp5 Gaba_1,702,0.9700
20180621_sample_1,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0000,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,1.0000
20180621_sample_2,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0000,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,0.8800
